VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,pickup_borough,pickup_zone,pickup_service_zone,dropoff_borough,dropoff_zone,dropoff_service_zone,trip_duration_minutes,pickup_year,pickup_month,pickup_day,pickup_hour,pickup_dayofweek,pickup_is_weekend,avg_speed_mph,cost_per_mile,tip_percentage,time_of_day,is_inter_borough,revenue_per_minute
2,2019-01-01 00:30:55,2019-01-01 00:41:51,1,1.61,1,N,170,229,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,Manhattan,Murray Hill,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,10.93,2019,1,1,0,1,0,8.84,6.4,0.0,Night,0,0.94
2,2019-01-01 00:43:53,2019-01-01 00:57:54,1,2.38,1,N,229,142,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone,14.02,2019,1,1,0,1,0,10.19,5.38,0.0,Night,0,0.91
2,2019-01-01 00:19:37,2019-01-01 00:49:36,1,9.81,1,N,68,228,1,31.5,0.5,0.5,9.84,0.0,0.3,42.64,,Manhattan,East Chelsea,Yellow Zone,Brooklyn,Sunset Park West,Boro Zone,29.98,2019,1,1,0,1,0,19.63,4.35,31.24,Night,1,1.42
2,2019-01-01 00:57:02,2019-01-01 02:05:25,1,14.06,1,N,228,226,1,51.0,0.5,0.5,0.0,0.0,0.3,52.3,,Brooklyn,Sunset Park West,Boro Zone,Queens,Sunnyside,Boro Zone,68.38,2019,1,1,0,1,0,12.34,3.72,0.0,Night,1,0.76
2,2019-01-01 00:07:09,2019-01-01 00:15:32,4,0.9,1,N,163,162,1,7.0,0.5,0.5,2.49,0.0,0.3,10.79,,Manhattan,Midtown North,Yellow Zone,Manhattan,Midtown East,Yellow Zone,8.38,2019,1,1,0,1,0,6.44,11.99,35.57,Night,0,1.29
2,2019-01-01 00:31:09,2019-01-01 00:49:26,4,5.87,1,N,236,232,1,19.0,0.5,0.5,3.04,0.0,0.3,23.34,,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Two Bridges/Seward Park,Yellow Zone,18.28,2019,1,1,0,1,0,19.27,3.98,16.0,Night,0,1.28
2,2019-01-01 00:19:03,2019-01-01 00:39:35,2,13.47,1,N,138,181,2,37.0,0.5,0.5,0.0,0.0,0.3,38.3,,Queens,LaGuardia Airport,Airports,Brooklyn,Park Slope,Boro Zone,20.53,2019,1,1,0,1,0,39.37,2.84,0.0,Night,1,1.87
2,2019-01-01 00:56:58,2019-01-01 01:08:13,2,3.87,1,N,261,79,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,,Manhattan,World Trade Center,Yellow Zone,Manhattan,East Village,Yellow Zone,11.25,2019,1,1,0,1,0,20.64,3.7,0.0,Night,0,1.27
2,2019-01-01 00:09:55,2019-01-01 00:14:05,1,0.9,1,N,263,140,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,Manhattan,Yorkville West,Yellow Zone,Manhattan,Lenox Hill East,Yellow Zone,4.17,2019,1,1,0,1,0,12.95,7.0,0.0,Night,0,1.51
2,2019-01-01 00:16:51,2019-01-01 00:22:51,1,1.1,1,N,140,229,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,Manhattan,Lenox Hill East,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,6.0,2019,1,1,0,1,0,11.0,7.09,0.0,Night,0,1.3
2,2019-01-01 00:28:40,2019-01-01 00:36:40,1,0.56,1,N,162,161,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,,Manhattan,Midtown East,Yellow Zone,Manhattan,Midtown Center,Yellow Zone,8.0,2019,1,1,0,1,0,4.2,16.71,24.0,Night,0,1.17
2,2019-01-01 00:41:09,2019-01-01 01:05:31,1,1.78,1,N,230,50,1,15.0,0.5,0.5,2.0,0.0,0.3,18.3,,Manhattan,Times Sq/Theatre District,Yellow Zone,Manhattan,Clinton West,Yellow Zone,24.37,2019,1,1,0,1,0,4.38,10.28,13.33,Night,0,0.75
1,2019-01-01 00:25:14,2019-01-01 00:36:32,2,1.5,1,N,231,79,1,9.0,0.5,0.5,1.0,0.0,0.3,11.3,,Manhattan,TriBeCa/Civic Center,Yellow Zone,Manhattan,East Village,Yellow Zone,11.3,2019,1,1,0,1,0,7.96,7.53,11.11,Night,0,1.0
1,2019-01-01 00:22:28,2019-01-01 00:38:44,2,3.2,1,N,235,42,1,13.5,0.5,0.5,0.0,0.0,0.3,14.8,,Bronx,University Heights/Morris Heights,Boro Zone,Manhattan,Central Harlem North,Boro Zone,16.27,2019,1,1,0,1,0,11.8,4.62,0.0,Night,1,0.91
1,2019-01-01 00:58:05,2019-01-01 01:18:42,3,2.9,1,N,237,48,1,15.0,0.5,0.5,3.25,0.0,0.3,19.55,,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Clinton East,Yellow Zone,20.62,2019,1,1,0,1,0,8.44,6.74,21.67,Night,0,0.95
1,2019-01-01 00:10:23,2019-01-01 00:17:32,1,1.1,1,N,144,232,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,Manhattan,Little Italy/NoLiTa,Yellow Zone,Manhattan,Two Bridges/Seward Park,Yellow Zone,7.15,2019,1,1,0,1,0,9.23,7.55,0.0,Night,0,1.16
1,2019-01-01 00:23:49,2019-01-01 00:43:09,2,4.6,1,N,79,263,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,,Manhattan,East Village,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,19.33,2019,1,1,0,1,0,14.28,3.87,0.0,Night,0,0.92
1,2019-01-01 00:46:35,2019-01-01 00:52:37,1,1.0,1,N,263,140,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8,,Manhattan,Yorkville West,Yellow Zone,Manhattan,Lenox Hill East,Yellow Zone,6.03,2019,1,1,0,1,0,9.95,8.8,15.38,Night,0,1.46
1,2019-01-01 00:43:21,2019-01-01 01:14:01,1,17.7,1,N,132,147,2,48.0,0.5,0.5,0.0,5.76,0.3,55.06,,Queens,JFK Airport,Airports,Bronx,Longwood,Boro Zone,30.67,2019,1,1,0,1,0,34.63,3.11,0.0,Night,1,1.8
1,2019-01-01 00:35:08,2019-01-01 00:42:20,1,0.7,1,N,162,170,1,6.0,0.5,0.5,4.0,0.0,0.3,11.3,,Manhattan,Midtown East,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,7.2,2019,1,1,0,1,0,5.83,16.14,66.67,Night,0,1.57
1,2019-01-01 00:56:09,2019-01-01 01:01:53,3,0.8,1,N,164,170,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15,,Manhattan,Midtown South,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,5.73,2019,1,1,0,1,0,8.38,10.19,24.55,Night,0,1.42
2,2019-01-01 00:35:45,2019-01-01 00:39:38,2,0.74,1,N,237,162,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Midtown East,Yellow Zone,3.88,2019,1,1,0,1,0,11.44,8.51,0.0,Night,0,1.62
2,2019-01-01 00:10:25,2019-01-01 00:23:55,2,5.28,1,N,87,162,1,17.0,0.5,0.5,3.66,0.0,0.3,21.96,,Manhattan,Financial District North,Yellow Zone,Manhattan,Midtown East,Yellow Zone,13.5,2019,1,1,0,1,0,23.47,4.16,21.53,Night,0,1.63
2,2019-01-01 00:26:16,2019-01-01 00:32:44,3,0.73,1,N,170,162,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,Manhattan,Murray Hill,Yellow Zone,Manhattan,Midtown East,Yellow Zone,6.47,2019,1,1,0,1,0,6.77,10.0,0.0,Night,0,1.13
2,2019-01-01 00:40:35,2019-01-01 00:42:33,3,0.31,1,N,137,137,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,,Manhattan,Kips Bay,Yellow Zone,Manhattan,Kips Bay,Yellow Zone,1.97,2019,1,1,0,1,0,9.44,15.48,0.0,Night,0,2.44
2,2019-01-01 00:26:24,2019-01-01 00:35:53,1,2.51,1,N,162,238,1,10.0,0.5,0.5,1.5,0.0,0.3,12.8,,Manhattan,Midtown East,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone,9.48,2019,1,1,0,1,0,15.89,5.1,15.0,Night,0,1.35
2,2019-01-01 00:38:52,2019-01-01 00:43:46,1,0.93,1,N,43,236,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,Manhattan,Central Park,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone,4.9,2019,1,1,0,1,0,11.39,7.31,0.0,Night,0,1.39
2,2019-01-01 00:06:36,2019-01-01 00:20:12,1,1.94,1,N,113,137,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,,Manhattan,Greenwich Village North,Yellow Zone,Manhattan,Kips Bay,Yellow Zone,13.6,2019,1,1,0,1,0,8.56,6.08,0.0,Night,0,0.87
2,2019-01-01 00:21:11,2019-01-01 00:33:26,1,4.14,1,N,137,45,1,14.5,0.5,0.5,5.0,0.0,0.3,20.8,,Manhattan,Kips Bay,Yellow Zone,Manhattan,Chinatown,Yellow Zone,12.25,2019,1,1,0,1,0,20.28,5.02,34.48,Night,0,1.7
2,2019-01-01 00:36:05,2019-01-01 00:46:09,1,1.11,1,N,144,232,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,,Manhattan,Little Italy/NoLiTa,Yellow Zone,Manhattan,Two Bridges/Seward Park,Yellow Zone,10.07,2019,1,1,0,1,0,6.61,10.05,23.25,Night,0,1.11
2,2019-01-01 00:52:19,2019-01-01 01:30:47,1,6.23,1,N,79,198,2,27.0,0.5,0.5,0.0,0.0,0.3,28.3,,Manhattan,East Village,Yellow Zone,Queens,Ridgewood,Boro Zone,38.47,2019,1,1,0,1,0,9.72,4.54,0.0,Night,1,0.74
2,2019-01-01 00:20:16,2019-01-01 00:24:14,4,0.49,1,N,79,148,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,,Manhattan,East Village,Yellow Zone,Manhattan,Lower East Side,Yellow Zone,3.97,2019,1,1,0,1,0,7.41,11.84,0.0,Night,0,1.46
2,2019-01-01 00:29:03,2019-01-01 00:36:13,3,0.78,1,N,144,148,1,6.5,0.5,0.5,2.34,0.0,0.3,10.14,,Manhattan,Little Italy/NoLiTa,Yellow Zone,Manhattan,Lower East Side,Yellow Zone,7.17,2019,1,1,0,1,0,6.53,13.0,36.0,Night,0,1.41
2,2019-01-01 00:40:22,2019-01-01 00:45:54,2,1.26,1,N,148,79,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,,Manhattan,Lower East Side,Yellow Zone,Manhattan,East Village,Yellow Zone,5.53,2019,1,1,0,1,0,13.67,6.95,24.33,Night,0,1.58
2,2019-01-01 00:49:31,2019-01-01 00:59:55,4,1.94,1,N,79,162,1,9.0,0.5,0.5,3.09,0.0,0.3,13.39,,Manhattan,East Village,Yellow Zone,Manhattan,Midtown East,Yellow Zone,10.4,2019,1,1,0,1,0,11.19,6.9,34.33,Night,0,1.29
2,2019-01-01 00:37:37,2019-01-01 00:47:33,1,1.02,1,N,234,233,1,7.5,0.5,0.5,2.0,0.0,0.3,10.8,,Manhattan,Union Sq,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone,9.93,2019,1,1,0,1,0,6.16,10.59,26.67,Night,0,1.09
2,2019-01-01 00:53:47,2019-01-01 00:59:37,1,1.28,1,N,233,237,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,,Manhattan,UN/Turtle Bay South,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone,5.83,2019,1,1,0,1,0,13.17,7.31,24.0,Night,0,1.61
2,2019-01-01 00:19:52,2019-01-01 00:27:25,1,1.18,1,N,164,68,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,,Manhattan,Midtown South,Yellow Zone,Manhattan,East Chelsea,Yellow Zone,7.55,2019,1,1,0,1,0,9.38,8.44,23.71,Night,0,1.32
2,2019-01-01 00:29:10,2019-01-01 00:33:24,1,0.2,1,N,68,68,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,,Manhattan,East Chelsea,Yellow Zone,Manhattan,East Chelsea,Yellow Zone,4.23,2019,1,1,0,1,0,2.84,34.8,25.78,Night,0,1.65
2,2019-01-01 00:53:40,2019-01-01 01:06:53,1,2.31,1,N,68,231,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,,Manhattan,East Chelsea,Yellow Zone,Manhattan,TriBeCa/Civic Center,Yellow Zone,13.22,2019,1,1,0,1,0,10.48,6.13,22.48,Night,0,1.07
1,2019-01-01 00:18:31,2019-01-01 00:31:37,1,3.1,1,N,141,41,3,12.0,0.5,0.5,0.0,0.0,0.3,13.3,,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Central Harlem,Boro Zone,13.1,2019,1,1,0,1,0,14.2,4.29,0.0,Night,0,1.02
1,2019-01-01 00:33:20,2019-01-01 00:39:40,1,1.0,1,N,41,42,1,6.0,0.5,0.5,1.5,0.0,0.3,8.8,,Manhattan,Central Harlem,Boro Zone,Manhattan,Central Harlem North,Boro Zone,6.33,2019,1,1,0,1,0,9.48,8.8,25.0,Night,0,1.39
1,2019-01-01 00:47:19,2019-01-01 01:00:11,1,2.2,1,N,41,152,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,,Manhattan,Central Harlem,Boro Zone,Manhattan,Manhattanville,Boro Zone,12.87,2019,1,1,0,1,0,10.26,5.36,0.0,Night,0,0.92
1,2019-01-01 00:12:15,2019-01-01 00:15:40,1,0.2,1,N,68,246,1,4.0,0.5,0.5,1.05,0.0,0.3,6.35,,Manhattan,East Chelsea,Yellow Zone,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,3.42,2019,1,1,0,1,0,3.51,31.75,26.25,Night,0,1.86
1,2019-01-01 00:18:58,2019-01-01 00:37:39,2,1.9,1,N,246,170,1,12.5,0.5,0.5,2.75,0.0,0.3,16.55,,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,18.68,2019,1,1,0,1,0,6.1,8.71,22.0,Night,0,0.89
2,2019-01-01 00:38:33,2019-01-01 00:54:00,1,3.08,1,N,161,239,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56,,Manhattan,Midtown Center,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone,15.45,2019,1,1,0,1,0,11.96,5.38,22.08,Night,0,1.07
2,2019-01-01 00:56:25,2019-01-01 01:07:02,1,1.73,1,N,239,236,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone,10.62,2019,1,1,0,1,0,9.77,5.95,0.0,Night,0,0.97
2,2019-01-01 01:11:04,2019-01-01 01:29:03,1,3.66,1,N,236,152,1,15.0,0.5,0.5,4.89,0.0,0.3,21.19,,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Manhattanville,Boro Zone,17.98,2019,1,1,1,1,0,12.21,5.79,32.6,Night,0,1.18
1,2019-01-01 00:09:23,2019-01-01 00:28:09,2,3.9,1,N,164,146,1,16.0,0.5,0.5,3.46,0.0,0.3,20.76,,Manhattan,Midtown South,Yellow Zone,Queens,Long Island City/Queens Plaza,Boro Zone,18.77,2019,1,1,0,1,0,12.47,5.32,21.62,Night,1,1.11
1,2019-01-01 00:36:12,2019-01-01 00:44:19,2,1.0,1,N,237,141,1,7.0,0.5,0.5,20.0,0.0,0.3,28.3,,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,8.12,2019,1,1,0,1,0,7.39,28.3,100.0,Night,0,3.49
1,2019-01-01 00:48:08,2019-01-01 00:54:20,1,1.2,1,N,237,262,1,6.5,0.5,0.5,1.5,0.0,0.3,9.3,,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Yorkville East,Yellow Zone,6.2,2019,1,1,0,1,0,11.61,7.75,23.08,Night,0,1.5
1,2019-01-01 00:58:42,2019-01-01 01:15:54,1,4.4,1,N,263,107,1,16.5,0.5,0.5,1.25,0.0,0.3,19.05,,Manhattan,Yorkville West,Yellow Zone,Manhattan,Gramercy,Yellow Zone,17.2,2019,1,1,0,1,0,15.35,4.33,7.58,Night,0,1.11
2,2019-01-01 00:10:06,2019-01-01 00:28:10,2,2.53,1,N,68,162,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,,Manhattan,East Chelsea,Yellow Zone,Manhattan,Midtown East,Yellow Zone,18.07,2019,1,1,0,1,0,8.4,5.45,0.0,Night,0,0.76
2,2019-01-01 00:36:51,2019-01-01 00:41:27,1,0.87,1,N,161,237,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,Manhattan,Midtown Center,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone,4.6,2019,1,1,0,1,0,11.35,7.82,0.0,Night,0,1.48
2,2019-01-01 00:42:47,2019-01-01 00:50:47,1,1.57,1,N,237,239,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone,8.0,2019,1,1,0,1,0,11.78,5.92,0.0,Night,0,1.16
2,2019-01-01 00:53:03,2019-01-01 00:57:32,2,0.63,1,N,239,142,1,5.0,0.5,0.5,1.58,0.0,0.3,7.88,,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone,4.48,2019,1,1,0,1,0,8.44,12.51,31.6,Night,0,1.76
2,2019-01-01 00:58:21,2019-01-01 01:11:26,1,3.2,1,N,142,145,1,12.5,0.5,0.5,1.38,0.0,0.3,15.18,,Manhattan,Lincoln Square East,Yellow Zone,Queens,Long Island City/Hunters Point,Boro Zone,13.08,2019,1,1,0,1,0,14.68,4.74,11.04,Night,1,1.16
1,2019-01-01 00:40:18,2019-01-01 00:52:55,1,1.1,1,N,163,48,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,Manhattan,Midtown North,Yellow Zone,Manhattan,Clinton East,Yellow Zone,12.62,2019,1,1,0,1,0,5.23,9.36,0.0,Night,0,0.82
2,2019-01-01 00:18:49,2019-01-01 00:48:13,3,6.01,1,N,48,88,2,23.5,0.5,0.5,0.0,0.0,0.3,24.8,,Manhattan,Clinton East,Yellow Zone,Manhattan,Financial District South,Yellow Zone,29.4,2019,1,1,0,1,0,12.27,4.13,0.0,Night,0,0.84
2,2019-01-01 00:52:23,2019-01-01 00:59:58,1,1.58,1,N,87,211,1,7.0,0.5,0.5,1.41,0.0,0.3,9.71,,Manhattan,Financial District North,Yellow Zone,Manhattan,SoHo,Yellow Zone,7.58,2019,1,1,0,1,0,12.51,6.15,20.14,Night,0,1.28
2,2019-01-01 00:30:21,2019-01-01 00:38:31,1,0.87,1,N,161,163,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,Manhattan,Midtown Center,Yellow Zone,Manhattan,Midtown North,Yellow Zone,8.17,2019,1,1,0,1,0,6.39,9.54,0.0,Night,0,1.02
2,2019-01-01 00:40:21,2019-01-01 00:48:34,1,0.81,1,N,163,162,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,Manhattan,Midtown North,Yellow Zone,Manhattan,Midtown East,Yellow Zone,8.22,2019,1,1,0,1,0,5.91,9.63,0.0,Night,0,0.95
2,2019-01-01 00:50:46,2019-01-01 01:13:10,1,2.96,1,N,161,79,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8,,Manhattan,Midtown Center,Yellow Zone,Manhattan,East Village,Yellow Zone,22.4,2019,1,1,0,1,0,7.93,5.68,0.0,Night,0,0.75
2,2019-01-01 00:17:08,2019-01-01 00:19:49,2,0.53,1,N,144,144,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,,Manhattan,Little Italy/NoLiTa,Yellow Zone,Manhattan,Little Italy/NoLiTa,Yellow Zone,2.68,2019,1,1,0,1,0,11.87,10.0,0.0,Night,0,1.98
2,2019-01-01 00:26:11,2019-01-01 00:36:59,1,1.32,1,N,114,234,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Union Sq,Yellow Zone,10.8,2019,1,1,0,1,0,7.33,8.91,23.06,Night,0,1.09
2,2019-01-01 00:53:45,2019-01-01 01:06:01,2,2.38,1,N,107,141,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,,Manhattan,Gramercy,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,12.27,2019,1,1,0,1,0,11.64,5.7,22.6,Night,0,1.11
2,2019-01-01 00:16:59,2019-01-01 00:47:14,6,2.22,1,N,48,162,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,,Manhattan,Clinton East,Yellow Zone,Manhattan,Midtown East,Yellow Zone,30.25,2019,1,1,0,1,0,4.4,8.69,0.0,Night,0,0.64
2,2019-01-01 00:48:39,2019-01-01 01:01:43,6,2.4,1,N,233,263,1,11.0,0.5,0.5,2.0,0.0,0.3,14.3,,Manhattan,UN/Turtle Bay South,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,13.07,2019,1,1,0,1,0,11.02,5.96,18.18,Night,0,1.09
1,2019-01-01 00:11:28,2019-01-01 00:39:33,2,4.2,1,N,239,79,1,20.0,0.5,0.5,21.09,0.0,0.3,42.39,,Manhattan,Upper West Side South,Yellow Zone,Manhattan,East Village,Yellow Zone,28.08,2019,1,1,0,1,0,8.97,10.09,100.0,Night,0,1.51
1,2019-01-01 00:41:23,2019-01-01 00:47:51,1,1.0,1,N,79,148,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3,,Manhattan,East Village,Yellow Zone,Manhattan,Lower East Side,Yellow Zone,6.47,2019,1,1,0,1,0,9.27,8.3,16.67,Night,0,1.28
1,2019-01-01 00:50:13,2019-01-01 01:12:04,1,3.4,1,N,264,233,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,,Unknown,,,Manhattan,UN/Turtle Bay South,Yellow Zone,21.85,2019,1,1,0,1,0,9.34,5.68,0.0,Night,1,0.88
1,2019-01-01 00:20:27,2019-01-01 00:46:33,4,7.8,1,N,237,80,2,26.0,0.5,0.5,0.0,0.0,0.3,27.3,,Manhattan,Upper East Side South,Yellow Zone,Brooklyn,East Williamsburg,Boro Zone,26.1,2019,1,1,0,1,0,17.93,3.5,0.0,Night,1,1.05
1,2019-01-01 00:21:43,2019-01-01 00:23:36,1,0.3,1,N,263,263,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,,Manhattan,Yorkville West,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,1.88,2019,1,1,0,1,0,9.57,16.0,0.0,Night,0,2.55
1,2019-01-01 00:25:14,2019-01-01 00:46:28,1,3.2,1,N,263,48,1,15.5,0.5,0.5,3.35,0.0,0.3,20.15,,Manhattan,Yorkville West,Yellow Zone,Manhattan,Clinton East,Yellow Zone,21.23,2019,1,1,0,1,0,9.04,6.3,21.61,Night,0,0.95
1,2019-01-01 00:47:29,2019-01-01 01:00:46,1,1.7,1,N,48,163,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55,,Manhattan,Clinton East,Yellow Zone,Manhattan,Midtown North,Yellow Zone,13.28,2019,1,1,0,1,0,7.68,7.97,22.5,Night,0,1.02
2,2019-01-01 00:16:45,2019-01-01 00:39:40,1,4.68,1,N,48,113,1,18.5,0.5,0.5,3.96,0.0,0.3,23.76,,Manhattan,Clinton East,Yellow Zone,Manhattan,Greenwich Village North,Yellow Zone,22.92,2019,1,1,0,1,0,12.25,5.08,21.41,Night,0,1.04
2,2019-01-01 00:40:50,2019-01-01 00:49:28,2,1.03,1,N,113,79,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,Manhattan,Greenwich Village North,Yellow Zone,Manhattan,East Village,Yellow Zone,8.63,2019,1,1,0,1,0,7.16,8.06,0.0,Night,0,0.96
2,2019-01-01 00:59:42,2019-01-01 01:06:29,1,1.32,1,N,107,170,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75,,Manhattan,Gramercy,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,6.78,2019,1,1,0,1,0,11.68,7.39,30.0,Night,0,1.44
2,2019-01-01 00:21:25,2019-01-01 00:28:03,1,1.53,1,N,141,237,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone,6.63,2019,1,1,0,1,0,13.85,5.42,0.0,Night,0,1.25
2,2019-01-01 00:33:27,2019-01-01 00:36:07,4,0.3,1,N,237,161,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Midtown Center,Yellow Zone,2.67,2019,1,1,0,1,0,6.74,17.67,0.0,Night,0,1.99
2,2019-01-01 00:44:35,2019-01-01 00:47:55,1,0.22,1,N,161,162,1,4.0,0.5,0.5,0.0,0.0,0.3,5.3,,Manhattan,Midtown Center,Yellow Zone,Manhattan,Midtown East,Yellow Zone,3.33,2019,1,1,0,1,0,3.96,24.09,0.0,Night,0,1.59
2,2019-01-01 00:59:38,2019-01-01 01:09:23,3,1.41,1,N,107,186,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,,Manhattan,Gramercy,Yellow Zone,Manhattan,Penn Station/Madison Sq West,Yellow Zone,9.75,2019,1,1,0,1,0,8.68,7.91,23.25,Night,0,1.14
2,2019-01-01 00:35:27,2019-01-01 00:44:18,1,1.39,1,N,144,79,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,Manhattan,Little Italy/NoLiTa,Yellow Zone,Manhattan,East Village,Yellow Zone,8.85,2019,1,1,0,1,0,9.42,6.33,0.0,Night,0,0.99
2,2019-01-01 00:46:25,2019-01-01 00:55:45,1,1.61,1,N,79,249,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,,Manhattan,East Village,Yellow Zone,Manhattan,West Village,Yellow Zone,9.33,2019,1,1,0,1,0,10.35,6.93,23.25,Night,0,1.2
2,2019-01-01 00:56:30,2019-01-01 01:11:52,2,2.5,1,N,249,186,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,,Manhattan,West Village,Yellow Zone,Manhattan,Penn Station/Madison Sq West,Yellow Zone,15.37,2019,1,1,0,1,0,9.76,6.38,22.17,Night,0,1.04
1,2019-01-01 00:49:16,2019-01-01 01:06:22,2,4.3,1,N,45,137,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3,,Manhattan,Chinatown,Yellow Zone,Manhattan,Kips Bay,Yellow Zone,17.1,2019,1,1,0,1,0,15.09,4.26,0.0,Night,0,1.07
2,2019-01-01 00:32:14,2019-01-01 00:37:48,1,0.56,1,N,107,107,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,Manhattan,Gramercy,Yellow Zone,Manhattan,Gramercy,Yellow Zone,5.57,2019,1,1,0,1,0,6.03,11.25,0.0,Night,0,1.13
2,2019-01-01 00:57:56,2019-01-01 01:05:14,1,1.11,1,N,170,233,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,Manhattan,Murray Hill,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone,7.3,2019,1,1,0,1,0,9.12,7.03,0.0,Night,0,1.07
1,2019-01-01 00:09:11,2019-01-01 00:13:32,1,0.8,1,N,262,236,1,5.0,0.5,0.5,2.0,0.0,0.3,8.3,,Manhattan,Yorkville East,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone,4.35,2019,1,1,0,1,0,11.03,10.38,40.0,Night,0,1.91
